ID,Name,Category,Description,Hash,Size,Nickname,UploadDate
778,"Anti-Fall Bike","Anti-Fall Bike",AntiCaduta.cs,b34b8a25f34b007b3a4695c32578f179,17591,Jarmuuuz,"2021-04-21 20:59:09"
779,"Car flipper","Car flipper",flipcar.cs,77b2e635d461445e53e53e6aa742a7a0,25705,Jarmuuuz,"2021-04-21 20:59:21"
780,"Invisible hack","Invisible hack",Inviz.cs,1693c747f51f81f8ed8112ee8939cca2,586,Jarmuuuz,"2021-04-21 20:59:48"
781,"Checkpoint hack","Checkpoint hack",ProCheckpoint.rar,36cd05b89e4bccbffa12e2329ead84ac,7482,Jarmuuuz,"2021-04-21 21:00:43"
782,"Checkpoint hack","Checkpoint hack",PROCHECKPOINT.cs,bed96c7ec78755ba12abab249de4c8ad,19237,Jarmuuuz,"2021-04-21 21:00:45"
783,"Checkpoint hack","Checkpoint hack",PROCHECKPOINT.cs,791a7de4aab32be4a158a21a3ef6ed16,19974,Jarmuuuz,"2021-04-21 21:00:54"
784,"Checkpoint hack","Checkpoint hack",PROCHECKPOINT.ini,9c6a51cab8cacb7affe2fc4f4bdb76e4,1009,Jarmuuuz,"2021-04-21 21:01:04"
785,Rapidfire,Rapidfire,RapidNoBan.cs,e19d0de0c42df448ca3c8d0ea64de7db,20352,Jarmuuuz,"2021-04-21 21:01:23"
786,Aimbot,Aimbot,Skin-Aimbot(on-off).cs,0f8d792679e5153c016a868931fe4d01,18926,Jarmuuuz,"2021-04-21 21:01:31"
787,"Kill Everyone","Kill Everyone","SobFoX Kill All.cs",e8a2805417b7512dbf1347f9fd19aa1b,19974,Jarmuuuz,"2021-04-21 21:01:47"
788,Speedhack,Speedhack,speed.cs,07f23026836f156c0da810bd0f3d75b6,18220,Jarmuuuz,"2021-04-21 21:02:22"
789,"Checkpoint hack","Checkpoint hack",teleCheckpoint.cs,f0f72e97b36be53e40152a689807effc,18892,Jarmuuuz,"2021-04-21 21:02:52"
790,"Teleport hack","Teleport hack",teleNumpad.cs,b2d550b9e78941316577561ab475a608,28551,Jarmuuuz,"2021-04-21 21:02:58"
791,"Teleport hack","Teleport hack","Tp or Take Car.cs",22188641c1bae3fb04ba500a66444436,22630,Jarmuuuz,"2021-04-21 21:03:02"
792,Triggerbot,Triggerbot,trig.cs,b175193c1f2c14e26de8082fe16dc6ba,1245,Jarmuuuz,"2021-04-21 21:03:09"
793,"Unfreeze hack","Unfreeze hack","unfreeze end.cs",b4453171b32db8ad62c61e4e70abc732,18166,Jarmuuuz,"2021-04-21 21:03:34"
794,"Weapon Hack","Weapon Hack",weaponSpawn.cs,82a1514be97f1e697503583b2cf865d6,20441,Jarmuuuz,"2021-04-21 21:03:44"
795,"RakSAMP (Server flooder)","RakSAMP (Server flooder)",RakSAMPClient.exe,2ecfc72db0eeef029775400737c37ddf,456192,Jarmuuuz,"2021-04-21 21:07:24"
796,"Teleport hack","Teleport hack",SAMPTeleporter.exe,6e8c25b7d7aae63b478b3643f123463f,2854400,Jarmuuuz,"2021-04-21 21:10:04"
797,Multihack,Multihack,Release.rar,c053087fbb9644ae7e5abc805025b98a,127922,Jarmuuuz,"2021-04-21 21:13:48"
798,Multihack,Multihack,SAMP_CHEAT_KRANE.exe,2e27e1181c8411e198328348db423e67,126976,Jarmuuuz,"2021-04-21 21:13:58"
799,Aimbot,Aimbot,"ProAim aka PoorAim by Dworkin.exe",4ce94eb2d651f00cbff6d4a17230817a,834560,Jarmuuuz,"2021-04-21 21:17:10"
800,Aimbot,Aimbot,Pubg.exe,591f2f1c735373b1797620e6a1714a9e,1191936,Jarmuuuz,"2021-04-21 21:18:48"
801,Aimbot,Aimbot,"ProAim aka PoorAim by Dworkin ansi32.exe",d8f47c5bc340acc705625f6a79431397,711168,Jarmuuuz,"2021-04-21 21:19:23"
802,Aimbot,Aimbot,"ProAim aka PoorAim by Dworkin ansi32.rar",2876dc6e6d32524d332728f7d038bdb4,325605,Jarmuuuz,"2021-04-21 21:19:26"
803,Aimbot,Aimbot,"ProAim aka PoorAim by Dworkin.exe",9deb689ffae8decc71ab51de0657db4f,828928,Jarmuuuz,"2021-04-21 21:19:33"
804,Aimbot,Aimbot,"ProAim aka PoorAim by Dworkin.rar",0132040a3fea757016f89b1421a49c8b,345958,Jarmuuuz,"2021-04-21 21:19:37"
805,"AHK No Spread","AHK No Spread",???????????.exe,8a2814395c6e61cf2e39b7f95fa9df47,1167872,Jarmuuuz,"2021-04-21 21:22:49"
806,"AHK No Spread","AHK No Spread",???????????.rar,d4360a65df7ec6c2141f262af9d152c6,486676,Jarmuuuz,"2021-04-21 21:22:53"
807,Godmode,Godmode,gm.cs,d21255215be9a3044e6a341a1cc8dadf,500,Jarmuuuz,"2021-04-21 21:25:57"
808,"Anti-Fall Bike","Anti-Fall Bike",Nobikefall.zip,b65b2235952fc3ce9546421897e34730,25844,Jarmuuuz,"2021-04-21 21:29:28"
809,"Anti-Fall Bike","Anti-Fall Bike",NoBikeFallProByDarkP1xel.cs,1a11f2a7c04495b443c70c5913e67d57,49160,Jarmuuuz,"2021-04-21 21:29:37"
810,"Car flipper","Car flipper",dancecar.cs,b2eaefe69da37ed4b39b3e86c5f81b01,19598,Jarmuuuz,"2021-04-21 21:30:02"
811,Anti-Trees,Anti-Trees,DisableTree.cs,603bc97096e9cfe5cd54e88099e547b0,21532,Jarmuuuz,"2021-04-21 21:31:43"
812,ExtraWS,ExtraWS,ExtraWS.cs,b91660aaa9fb52cb99b7f8027ed38eed,889,Jarmuuuz,"2021-04-21 21:33:10"
813,"Unfreeze hack","Unfreeze hack",Unfreeze.cs,d5c5a90bf87ef250659a374c4cef0fdf,18876,Jarmuuuz,"2021-04-22 11:24:21"
814,"Unfreeze hack","Unfreeze hack",Unfreeze.rar.rar,28adc3a782351e2f4c40779dcbc35a69,18609,Jarmuuuz,"2021-04-22 11:24:25"
815,"Unfreeze hack","Unfreeze hack","F4 - unfreeze.cs",aa73818800d559a26e3e765db794887b,17769,Jarmuuuz,"2021-04-22 11:27:30"
816,"Unfreeze hack","Unfreeze hack",????????.TXT,6341c4a78a3b067cd0ab2feacb654839,1336,Jarmuuuz,"2021-04-22 11:27:38"
817,"Unfreeze hack","Unfreeze hack","[CLEO] Unfreeze  ??????????.rar",18f68811381756542dc03afb09a2f183,9134,Jarmuuuz,"2021-04-22 11:27:42"
818,"Unfreeze hack","Unfreeze hack",unfreeze.cs,bab3febb937c9034ed03931658d1a137,17635,Jarmuuuz,"2021-04-22 11:29:43"
819,"Unfreeze hack","Unfreeze hack",Unfreeze.rar,c824c75752b0ae17343295a95dd03bf1,6216,Jarmuuuz,"2021-04-22 11:29:47"
820,"Unfreeze hack","Unfreeze hack",anti_adm_freeze_F10.cs,b7929832f647ed8187982d036f2f2553,64967,Jarmuuuz,"2021-04-22 11:34:54"
821,"Unfreeze hack","Unfreeze hack",unfreezectrl+end.cs,328f6bc7dc986eb93fe1393650441db6,17635,Jarmuuuz,"2021-04-22 11:36:14"
822,"Unfreeze hack","Unfreeze hack",Unfreeze.rar,d12232560eb6ac7d7880eba1fb48fd8b,95361,Jarmuuuz,"2021-04-22 11:37:18"
823,"Unfreeze hack","Unfreeze hack",uf.cs,88af35e304ff0a684c76a7460b76a58f,34,Jarmuuuz,"2021-04-22 11:39:45"
824,"Nitro Hack","Nitro Hack","[E4]Nos v2.rar",03f2f6b19d06d347a408619d1a45afc4,8349,Jarmuuuz,"2021-04-22 11:42:27"
825,"Hack pack","Hack pack","Pack Cleo SAMP.rar",4413bc26585a49833c6f44e37935000a,453662,Jarmuuuz,"2021-04-22 11:47:15"
826,"Teleport hack","Teleport hack",AntyPrison.cs,6d27ec813906559ae3bd431ff3acff19,17641,Jarmuuuz,"2021-04-22 11:48:03"
827,"Teleport hack","Teleport hack",easyTP.cs,79a386cf317dcfcce462ed4c7a372a73,18419,Jarmuuuz,"2021-04-22 11:50:28"
828,Godmode,Godmode,GodMode.cs,4743b83066bb4a5c30fd1099d13a2338,17991,Jarmuuuz,"2021-04-22 11:51:07"
829,"Health & Armor hack","Health & Armor hack",HealthHack.cs,d6d4a83765d0340fd478bc31d44c1a49,17931,Jarmuuuz,"2021-04-22 11:52:13"
830,SuperDrive,SuperDrive,SuperDrive.cs,cbee987f2399c322e74f84b78da9458f,17722,Jarmuuuz,"2021-04-22 11:53:24"
831,"FastWalk & damage reduction","FastWalk & damage reduction",ULTIMATEadvantage.cs,50cb9031d25d688300e1f6660fedd696,19537,Jarmuuuz,"2021-04-22 11:57:22"
832,"Damage reduction","Damage reduction",superpatch.cs,dbe56c09a9e0aec19277d420d070c4b5,18913,Jarmuuuz,"2021-04-22 11:57:40"
833,"Walk on water","Walk on water",Water.cs,d79a7d209937cbcb7f9c7ccb35b728d5,17741,Jarmuuuz,"2021-04-22 11:58:29"
834,"Vehicle godmode","Vehicle godmode","gm car.cs",c70cad8a15922053314f699463d72aa0,17854,Jarmuuuz,"2021-04-22 12:06:56"
835,"Vehicle godmode","Vehicle godmode","gm car.rar",30719688aa99d62c6ef8bee102dc5aec,6303,Jarmuuuz,"2021-04-22 12:06:59"
836,"Hack pack","Hack pack","Cleo cheat pack by dat1lowkeyguy.rar",b5d8b7d37128f55641993955b2500cf0,70026,Jarmuuuz,"2021-04-22 12:08:53"
837,"Teleport hack","Teleport hack","FireD J+K.cs",560493de46f4b09566541c75416ce997,19412,Jarmuuuz,"2021-04-22 12:09:21"
838,"Run with heavy weapons","Run with heavy weapons","lamoguns RAlt + L.cs",6be97a4b11dd7117d089eb9a774c91b1,19052,Jarmuuuz,"2021-04-22 12:10:29"
839,"Hack pack","Hack pack","SAMP Stuffs.rar",f1e27719e5d9318396146940a31c1161,855116,Jarmuuuz,"2021-04-22 12:18:09"
840,"Deagle rapidfire","Deagle rapidfire","Advanced Rapidfire.exe",38c585cd281e4b3c158123d4caa3d7fb,383488,Jarmuuuz,"2021-04-22 12:19:19"
841,C-Bug,C-Bug,"AntiCBug Bypasser.exe",6ae44b53204412338f6a6d957987142b,32768,Jarmuuuz,"2021-04-22 12:19:44"
842,"GPCI Unbanner","GPCI Unbanner","GPCI Unbanner.exe",dd0794dd74ca00647daab889b8deabd3,406528,Jarmuuuz,"2021-04-22 12:20:11"
843,Triggerbot,Triggerbot,Triggerbot.exe,d856adf3b202d178a0a930afa8446e0e,36864,Jarmuuuz,"2021-04-22 12:20:20"
844,"Drive any car","Drive any car","Advanced NON-RP.exe",4b0d058cc5aab2bc2755257d87b7b79d,35328,Jarmuuuz,"2021-04-22 12:20:42"
845,"Hack pack","Hack pack","Cleo hack pack - DangVietLong.zip",d0255df2534a0c74ba556d7fbe63ff1a,471921,Jarmuuuz,"2021-04-22 12:23:04"
846,"Ammo hack","Ammo hack","Ammo Hack - DangVietLong.cs",bec57d2153e36e7165a00f0b6357e7c3,17679,Jarmuuuz,"2021-04-22 12:23:22"
847,Speedhack,Speedhack,"SpeedHack DangVietLong.cs",2911b7e0536938ff07080b74fd4cd65d,17895,Jarmuuuz,"2021-04-22 12:23:59"
848,Mastercar,Mastercar,"mastercar - mcar.cs",f6a2f8b82e52a67a18d9f8b40856b8d5,18568,Jarmuuuz,"2021-04-22 12:25:29"
849,Triggerbot,Triggerbot,Triggerfinger.cs,9f9e7885b12877a9483a830c04b25a8f,19110,Jarmuuuz,"2021-04-22 12:27:21"
850,"Gravity gun","Gravity gun",ggun.cs,7aa7cffa3959c96a5857ce563779ee04,8235,Jarmuuuz,"2021-04-22 12:28:05"
851,Multihack,Multihack,ayylmao_mpgh.net.rar,56c12b1a94ccc7e7f7bf0acfdd1c1844,10061,Jarmuuuz,"2021-04-22 16:47:34"
852,Multihack,Multihack,hack.dll,48c04b64df0f92c4c91bb03ffee148d5,13824,Jarmuuuz,"2021-04-22 16:47:40"
853,Multihack,Multihack,loader.dll,8ddb0553bd0deea605abe47b91368aac,9216,Jarmuuuz,"2021-04-22 16:47:44"
854,Multihack,Multihack,ReadMe.txt,3189127e361b121ff96db9f4dd9cf65d,324,Jarmuuuz,"2021-04-22 16:47:53"
855,"Silent Aimbot","Silent Aimbot",SilentAim_v4.5(By)[0pc0d3R].cs,bde6c18723410b78e1e922a6a979f644,7623,Jarmuuuz,"2021-04-22 16:55:55"
856,"Silent Aimbot","Silent Aimbot",SilentAim_v4.5(By)[0pc0d3R].rar,cf2b3d92482ccb1b3871b2dc149adb7b,2385,Jarmuuuz,"2021-04-22 16:55:58"
857,Triggerbot,Triggerbot,Triggerfinger.zip,8a6eceb5e38de9ad11a83059d077b576,651631,Jarmuuuz,"2021-04-22 16:56:27"
858,Triggerbot,Triggerbot,Triggerfinger.exe,e504717c406c1f5a1ae9793cd146be73,678400,Jarmuuuz,"2021-04-22 16:56:38"
859,Triggerbot,Triggerbot,Triggerfinger.ico,c8884da2fe19741abb2776a81be54760,370070,Jarmuuuz,"2021-04-22 16:56:47"
860,Triggerbot,Triggerbot,Triggerfinger.png,83bc68c739ba79d0223d20093aa87118,195489,Jarmuuuz,"2021-04-22 16:56:50"
861,Aimbot,Aimbot,SAMPCaC.rar,f19c534e58c067ec096b0f97d3b62802,1395337,Jarmuuuz,"2021-04-22 16:57:32"
862,Aimbot,Aimbot,Aimbot_Lagshot.dll,d50f7627fd23291978e2e1cbfc8505ce,7680,Jarmuuuz,"2021-04-22 16:57:37"
863,Aimbot,Aimbot,Aimbot_Skinshot.dll,ea34b0c3696570bca742cbc39c444ee0,7168,Jarmuuuz,"2021-04-22 16:57:40"
864,"Obstler's Multihack","Obstler's Multihack","obstler cheat menu.zip",75a57eb58c28b22ddd9e4be597f10ec8,1031182,Jarmuuuz,"2021-04-22 16:58:41"
865,Aimbot,Aimbot,"AIM for SAMP.rar",62799092cc3f5c4b3c6ab633a266d33e,427352,Jarmuuuz,"2021-04-22 17:04:56"
866,"Silent Aimbot","Silent Aimbot",siixmod.ini,4fb3798b0d40ce36a6f2bf06b475cd48,128,Jarmuuuz,"2021-04-22 17:06:48"
867,"Silent Aimbot","Silent Aimbot","???? ??? ?????????.txt",4c54e7c9198e3a95f9e7b59bc8f67358,736,Jarmuuuz,"2021-04-22 17:06:57"
868,"Silent Aimbot","Silent Aimbot",lonsi.rar,2d9db2065e5b73b56577868e2f72c527,527794,Jarmuuuz,"2021-04-22 17:07:02"
869,"Venom Multihack","Venom Multihack",venomhack.dll,08973fa7680032ec384480f71edb535d,710144,Jarmuuuz,"2021-04-22 17:07:33"
870,"Venom Multihack","Venom Multihack",VENOM_HACK.rar,592b907206b0bc74ce6012782bbaa2d5,471053,Jarmuuuz,"2021-04-22 17:07:38"
871,"Silent Aimbot","Silent Aimbot",SilentAim.asi,ad4522ca26efa061b34f5be5af2b42c1,522240,Jarmuuuz,"2021-04-22 17:08:06"
872,"Silent Aimbot","Silent Aimbot",?????????.txt,f1d207e8e98e183dd92f5f24368699bf,1306,Jarmuuuz,"2021-04-22 17:08:09"
873,"Silent Aimbot","Silent Aimbot",saim.rar,672e99137a47d271bfd373426f9468e2,516085,Jarmuuuz,"2021-04-22 17:08:12"
874,"Weapon Stats Modifier","Weapon Stats Modifier","TakumiR Realistic Weapon Stats V1.3 - HOTFIX.zip",20ddfebb76b7c5ca3eada841afc3f504,16383,Jarmuuuz,"2021-04-22 18:55:05"
875,"Weapon Stats Modifier","Weapon Stats Modifier","TakumiR Realistic Weapon Stats V1.2.zip",eff6500e742ec8479321a77c7aab035e,12025,Jarmuuuz,"2021-04-22 18:55:08"
876,"Weapon Stats Modifier","Weapon Stats Modifier","TakumiR Realistic Weapon Stats V1.2.2.zip",5770265f9d9aae16e8ebf299d85e0bc3,14099,Jarmuuuz,"2021-04-22 18:55:12"
877,"Weapon Stats Modifier","Weapon Stats Modifier","TakumiR Realistic Weapon Stats V1.2.1.zip",cfef6aa54b1cbf09863ab2e729c3bbd8,12357,Jarmuuuz,"2021-04-22 18:55:15"
878,"Weapon Stats Modifier","Weapon Stats Modifier","TakumiR Realistic Weapon Stats V1.1.zip",6635c737828f7eb208784a44e876ae40,6658,Jarmuuuz,"2021-04-22 18:55:19"
879,"Weapon Stats Modifier","Weapon Stats Modifier","TakumiR Realistic Weapon Stats V1.1 Dual Wield on Hitman.zip",44f7d5c89fe0ad498022ab17f49a6bab,6558,Jarmuuuz,"2021-04-22 18:55:24"
880,"Weapon Stats Modifier","Weapon Stats Modifier","TakumiR Realistic Weapon Stats and Performance.zip",1be198aa4d7ab480caef013d1fab4e4d,6259,Jarmuuuz,"2021-04-22 18:55:27"
881,"Weapon Stats Modifier","Weapon Stats Modifier",default.ide,0cbea77bb1b8cbf02b9b8f545a1259c5,4765,Jarmuuuz,"2021-04-22 18:55:32"
882,"Weapon Stats Modifier","Weapon Stats Modifier",WEAPON.dat,534cdfd71d20d52aa097e7bdd9188403,11922,Jarmuuuz,"2021-04-22 18:55:35"
883,"Weapon Stats Modifier","Weapon Stats Modifier",default.ide,0699bd472b0100ea0b3ab128dcc2dbb0,4768,Jarmuuuz,"2021-04-22 18:55:42"
884,"Weapon Stats Modifier","Weapon Stats Modifier",WEAPON.dat,97d3c8d8c517f1f6488d2202e04314b6,11897,Jarmuuuz,"2021-04-22 18:55:45"
885,"Weapon Stats Modifier","Weapon Stats Modifier",WEAPON.dat,7a028e678216f2b9a176abf022a84875,11845,Jarmuuuz,"2021-04-22 18:56:00"
886,"Weapon Stats Modifier","Weapon Stats Modifier",WEAPON.dat,259ffdc534e978baafd675e21c5200bc,11835,Jarmuuuz,"2021-04-22 18:56:06"
887,"Weapon Stats Modifier","Weapon Stats Modifier",default.ide,be4185c6fa195f2602e6e38ceec5321e,4756,Jarmuuuz,"2021-04-22 18:56:19"
888,"Weapon Stats Modifier","Weapon Stats Modifier",WEAPON.dat,b34e62eb8d4ef1070a6f5a57be042bd9,11871,Jarmuuuz,"2021-04-22 18:56:23"
889,"Weapon Stats Modifier","Weapon Stats Modifier",WEAPON.dat,21c90cc3195ef5f9265a208288f7cd7a,11901,Jarmuuuz,"2021-04-22 18:56:28"
890,"Weapon Stats Modifier","Weapon Stats Modifier",WEAPON.dat,640c11b6f6f1afb1145b0be79680cd90,11833,Jarmuuuz,"2021-04-22 18:56:39"
891,"Weapon Stats Modifier","Weapon Stats Modifier",WEAPON.dat,87da5a2663ef46e68907c80dcac8b33e,11844,Jarmuuuz,"2021-04-22 18:56:44"
892,"Weapon Stats Modifier","Weapon Stats Modifier",WEAPON.dat,3768d8e3aa879be021565d3eb68a8b44,11836,Jarmuuuz,"2021-04-22 18:56:53"
893,"Weapon Stats Modifier","Weapon Stats Modifier",WEAPON.dat,7e7dca70cb866512f44671686fcf1e52,11843,Jarmuuuz,"2021-04-22 18:57:05"
894,"Weapon Stats Modifier","Weapon Stats Modifier",WEAPON.dat,a2984e138d621a88244217684154113d,11836,Jarmuuuz,"2021-04-22 18:57:14"
895,"No-Spread v2","No-Spread v2",æ¬Ó©?.jpg,035f58a709ef4bc0e7dfecfe3995a5e4,330052,Jarmuuuz,"2021-04-22 19:03:31"
896,"No-Spread v2","No-Spread v2",GXM__CLEO__SPREAD_v2__Anti_-_Razbros.zip,9f733c258f88e90143e1c9c3a1e69af4,4442,Jarmuuuz,"2021-04-22 19:03:48"
897,"No-Spread v2","No-Spread v2",[samp-mods.com]_1487603069_spread-v2.zip,d42e1ba279ce94b53f2ae3d989672a2c,75786,Jarmuuuz,"2021-04-22 19:04:19"
898,"Silent Aimbot","Silent Aimbot",[Christmas]SilentRange.cs,c05b787d47750549b931a4d7e3b5778d,29951,Jarmuuuz,"2021-04-23 13:56:39"
899,Aimbot,Aimbot,Sufyan-Gta-Aim.rar,1de369b0e309b73a3732f8f5817ac3ae,1281,Jarmuuuz,"2021-04-23 14:00:39"
900,Aimbot,Aimbot,"Proaim (1).cs",a9dd183d9e986f65dcbf423f43db3b23,26197,Jarmuuuz,"2021-04-23 14:29:47"
901,"Weapon hack","Weapon hack","weaponcheat by watti.cs",a79469f3bf0f854ad6d01215fef498c3,22759,Jarmuuuz,"2021-04-23 14:32:22"
902,No-Spread,No-Spread,"SAMP No Recoil - No Spread.rar",d7714adcd2cc9562dccc4e9f24186a3a,13495,Jarmuuuz,"2021-04-23 14:32:35"
903,"xNoobx.cc Injector","xNoobx.cc Injector",xnoobx.cc-injector.zip,97d11ec20729856e23668ae785d8944c,303202,BiteMe,"2021-04-23 20:36:13"
904,"xNoobx.cc Injector","xNoobx.cc Injector",xnoobx.cc.exe,5f02287eed6c9a5dba7116594251e529,667648,BiteMe,"2021-04-23 20:50:05"
905,"xNoobx.cc Injector","xNoobx.cc Injector",read-me.txt,e8b71c856ec226811361c9706d9709d1,195,BiteMe,"2021-04-23 20:50:15"
906,"Speedhack ped.ifp","Speedhack ped.ifp",ped.ifp,cb01c97ac93f025a05874ad826034b1c,2496956,Jarmuuuz,"2021-04-28 20:24:17"
907,"Speedhack ped.ifp","Speedhack ped.ifp",15340-novye-animacii.zip,b5c3349359a16108bc7eaf8bc08b2235,1261790,Jarmuuuz,"2021-04-28 20:24:28"
908,s0beit,s0beit,BSF_SOB.rar,30bf3e90dee12b29d264f8d5d7839bf1,5375651,Jarmuuuz,"2021-05-02 22:35:30"
909,s0beit,s0beit,mod_sa.ini,e35b1401917142d235aae66edd47505f,56344,Jarmuuuz,"2021-05-02 22:36:05"
910,s0beit,s0beit,mod_sa.log,fab1ebe405331e1db9a5bb3181aed567,2535,Jarmuuuz,"2021-05-02 22:36:17"
911,s0beit,s0beit,mod_sa_all.log,c831950c28f448d567ea2977bba149ea,6256351,Jarmuuuz,"2021-05-02 22:36:30"
912,s0beit,s0beit,mod_sa_chatbox.log,610f1b9f2321dc6dff0186580ca1459a,15248,Jarmuuuz,"2021-05-02 22:36:44"
913,s0beit,s0beit,mod_sa_chatbox_all.log,273cceaa1b2ccd72f6de17730f3d42af,26548400,Jarmuuuz,"2021-05-02 22:36:54"
914,s0beit,s0beit,CntTweakBar.dll,22e2c028e02ccbbe7a2cdeb00249de50,754548,Jarmuuuz,"2021-05-02 22:37:10"
915,s0beit,s0beit,d3d9.dll,000697256ccfc8f065e270607df7e142,1650041,Jarmuuuz,"2021-05-02 22:37:14"
916,s0beit,s0beit,eren.dll,b47ecc0b5435a2ac19952747cbf9ba4d,1466368,Jarmuuuz,"2021-05-02 22:37:42"
917,Multihack,Multihack,drajzerova_1.exe,7253bffaa3120ad420f538e5a686aecb,235008,Jarmuuuz,"2021-05-02 22:37:53"
918,Multihack,Multihack,MHSTV2FIX.asi,fa66c87f9a2c1578c0751aad57740cb4,2265600,Jarmuuuz,"2021-05-02 22:42:17"
919,Multihack,Multihack,MHSTV2FIX.zip,be309de7164955385ea23828bef479ed,2505494,Jarmuuuz,"2021-05-02 22:42:29"
920,Multihack,Multihack,DJokicaBypass.asi,c6ce70b69b565ed7f59bc7c381096a59,2826752,Jarmuuuz,"2021-05-02 22:43:08"
921,Multihack,Multihack,"ASI DJokica Bypass.zip",2529d24ed5376a98a9834223d82ebde3,10263742,Jarmuuuz,"2021-05-02 22:43:13"
922,"Xenos S0beit","Xenos S0beit",Xenos.exe,661b304e32edff535d7793a547f026fb,1155392,BiteMe,"2021-05-02 18:56:55"
923,"Xenos S0beit (Log)","Xenos S0beit (Log)",Xenos.log,fdb2eaa2a6bcfd6250df25e5641c3142,97,BiteMe,"2021-05-02 18:57:42"
924,"Project Attack V8","Project Attack V8",Project_Attack_V8.rar,1c1398569d8072d4fb28d543bdab5a96,662432,BiteMe,"2021-05-04 12:43:40"
925,"Project Attack V8","Project Attack V8",d3d9.dll,769d5026ce98c45f0a7ce4a0f472d865,1351168,BiteMe,"2021-05-04 12:49:24"
926,MultiHack03DLv2.9.3,MultiHack03DLv2.9.3,Project_Attack.ini,9614d97ccaa73a12196facb982e9ae00,60965,BiteMe,"2021-05-04 12:50:01"
927,s0beit,s0beit,ahmetsob.rar,93df19059f884bb48a0a0ddef7056008,3374056,Jarmuuuz,"2021-05-08 12:31:49"
928,s0beit,s0beit,d3d9.dll,59d8032db6dbfacce56b9181d6e9f896,3172368,Jarmuuuz,"2021-05-08 12:32:00"
929,s0beit,s0beit,Project_Attack.ini,6f2a5c8bafa4efbac8bb238dbe31746e,60413,Jarmuuuz,"2021-05-08 12:32:12"
930,"John4 4roject 4.5 S0beit","John4 4roject 4.5 S0beit",sob.rar,a9a705efca766da2b423f32e2bd530fb,3273582,BiteMe,"2021-05-09 19:00:45"
931,"John4 4roject 4.5 S0beit","John4 4roject 4.5 S0beit",d3d9.dll,1b91373da2d4517fabd4a7073c3a946b,1538560,BiteMe,"2021-05-09 19:01:00"
932,"John4 4roject 4.5 S0beit","John4 4roject 4.5 S0beit",CntTweakBar.dll,58e3666ab63f9d61d83fecf6efc150a3,643072,BiteMe,"2021-05-09 19:01:12"
933,"John4 4roject 4.5 S0beit","John4 4roject 4.5 S0beit",mod_sa_chatbox_all.log,0da5174d2130ecd529d6ff486f4881a5,20737215,BiteMe,"2021-05-09 19:01:34"
934,"John4 4roject 4.5 S0beit","John4 4roject 4.5 S0beit",mod_sa_all.log,fe6a1b1e13de75238d8abb647c320116,4914249,BiteMe,"2021-05-09 19:02:32"
935,"John4 4roject 4.5 S0beit","John4 4roject 4.5 S0beit",mod_sa_chatbox.log,bc94c4b04e100db2e5a3bfbbe9e0a040,78,BiteMe,"2021-05-09 19:02:42"
936,S0beit,S0beit,mod_sa.log,becbcfae395af91b2f4beb8e0722e601,2514,BiteMe,"2021-05-09 19:02:54"
937,S0beit,S0beit,mod_sa.ini,c2648609f1d1eed1b5894a88f34a2c3e,55845,BiteMe,"2021-05-09 19:03:07"
938,"Albani S0beit","Albani S0beit",sobbb.rar,8bd7b5dd0a01c1c3439d99ac73e14b3b,797334,BiteMe,"2021-05-21 21:33:10"
939,"Albani S0beit","Albani S0beit",d3d9.dll,97e710533b18ea5c29b422521e5cd292,1538560,BiteMe,"2021-05-21 21:33:27"
940,MultiHack03DLv2.9.3,MultiHack03DLv2.9.3,bok_sa.ini,627c18957c476573fbad8b706974aa91,46885,BiteMe,"2021-05-21 21:34:22"
941,"Albani S0beit","Albani S0beit",mod_sa.log,b5b1c4ac6d883dc078c7ff8ce4db10f5,2242,BiteMe,"2021-05-21 21:36:23"
942,"Albani S0beit","Albani S0beit",mod_sa_all.log,5c1f1baf36fa8aa50202a77951b44a53,296227,BiteMe,"2021-05-21 21:36:57"
943,"Albani S0beit","Albani S0beit",mod_sa_chatbox_all.log,f5d1f9303cfbf3561a62a93349582094,563740,BiteMe,"2021-05-21 21:37:49"
944,FullSprint,FullSprint,FullSprint.ini,6fb03b665213fd4aee32e30f3f062244,31,PzY,"2021-05-22 11:37:55"
945,"FullSprint asi","FullSprint asi",FullSprint.asi,2bf6ac200886e1a0297bf8ec9354c223,208384,PzY,"2021-05-22 11:38:10"
946,"Infinity Run","Infinity Run",run.cs,6ac7d4b55ef2ae1dca5fac4d5546126f,17589,PzY,"2021-05-22 11:38:29"
947,Aimbot,Aimbot,"Aimbot Headshot.cs",13809f17d2cf5ce5bc063076e65be7d3,58355,Jarmuuuz,"2021-05-23 20:31:20"
948,"Hack pack","Hack pack",?????????????.zip,0c9663e3dcc9d78b3dbd804dba273dcf,157881,Jarmuuuz,"2021-05-23 20:31:31"
949,Aimbot,Aimbot,ChaiRage.cs,56e7b75e225b40f2c05d0b1f8107291e,27861,Jarmuuuz,"2021-05-23 20:31:54"
950,Multihack,Multihack,"MULTIHACK v.3 - ???????????? ????  SILENT AIM  TRIGGER BOT  NO RECOIL  WH  GOD MODE  GTA SAMP.rar",607fffdd6c36bf927c0e3e9a116668a1,510784,Jarmuuuz,"2021-05-23 20:40:45"
